928.00000000,0.00299401,928.00000000,1.00000000
955.00000000,0.00299401,955.00000000,1.00000000
998.00000000,0.00299401,998.00000000,1.00000000
1039.00000000,0.00299401,1039.00000000,1.00000000
1060.00000000,0.00598802,1060.00000000,2.00000000
1100.00000000,0.00299401,1100.00000000,1.00000000
1111.00000000,0.00299401,1111.00000000,1.00000000
1137.00000000,0.00299401,1137.00000000,1.00000000
1148.00000000,0.00299401,1148.00000000,1.00000000
1287.00000000,0.00299401,1287.00000000,1.00000000
1288.00000000,0.00299401,1288.00000000,1.00000000
1418.00000000,0.00598802,1418.00000000,2.00000000
1440.00000000,0.00299401,1440.00000000,1.00000000
1441.00000000,0.00299401,1441.00000000,1.00000000
1457.00000000,0.00299401,1457.00000000,1.00000000
1470.00000000,0.00299401,1470.00000000,1.00000000
1497.00000000,0.00299401,1497.00000000,1.00000000
1643.00000000,0.00299401,1643.00000000,1.00000000
1659.00000000,0.00299401,1659.00000000,1.00000000
1737.00000000,0.00299401,1737.00000000,1.00000000
1796.00000000,0.00299401,1796.00000000,1.00000000
1846.00000000,0.00299401,1846.00000000,1.00000000
1994.00000000,0.00299401,1994.00000000,1.00000000
2102.00000000,0.00299401,2102.00000000,1.00000000
2138.00000000,0.00299401,2138.00000000,1.00000000
2252.00000000,0.00299401,2252.00000000,1.00000000
2277.00000000,0.00299401,2277.00000000,1.00000000
2364.00000000,0.00299401,2364.00000000,1.00000000
2372.00000000,0.00299401,2372.00000000,1.00000000
2376.00000000,0.00299401,2376.00000000,1.00000000
2430.00000000,0.00299401,2430.00000000,1.00000000
2512.00000000,0.00299401,2512.00000000,1.00000000
2587.00000000,0.00299401,2587.00000000,1.00000000
2618.00000000,0.00299401,2618.00000000,1.00000000
2666.00000000,0.00299401,2666.00000000,1.00000000
2672.00000000,0.00299401,2672.00000000,1.00000000
2760.00000000,0.00299401,2760.00000000,1.00000000
2800.00000000,0.00299401,2800.00000000,1.00000000
2826.00000000,0.00299401,2826.00000000,1.00000000
2901.00000000,0.00299401,2901.00000000,1.00000000
2903.00000000,0.00299401,2903.00000000,1.00000000
2990.00000000,0.00299401,2990.00000000,1.00000000
3034.00000000,0.00299401,3034.00000000,1.00000000
3119.00000000,0.00299401,3119.00000000,1.00000000
3158.00000000,0.00299401,3158.00000000,1.00000000
3162.00000000,0.00299401,3162.00000000,1.00000000
3169.00000000,0.00299401,3169.00000000,1.00000000
3192.00000000,0.00299401,3192.00000000,1.00000000
3349.00000000,0.00299401,3349.00000000,1.00000000
3408.00000000,0.00299401,3408.00000000,1.00000000
3479.00000000,0.00299401,3479.00000000,1.00000000
3845.00000000,0.00299401,3845.00000000,1.00000000
4064.00000000,0.00299401,4064.00000000,1.00000000
4216.00000000,0.00299401,4216.00000000,1.00000000
4257.00000000,0.00299401,4257.00000000,1.00000000
4341.00000000,0.00299401,4341.00000000,1.00000000
4527.00000000,0.00299401,4527.00000000,1.00000000
4591.00000000,0.00299401,4591.00000000,1.00000000
4715.00000000,0.00299401,4715.00000000,1.00000000
4762.00000000,0.00299401,4762.00000000,1.00000000
4764.00000000,0.00299401,4764.00000000,1.00000000
5040.00000000,0.00299401,5040.00000000,1.00000000
5162.00000000,0.00299401,5162.00000000,1.00000000
5202.00000000,0.00299401,5202.00000000,1.00000000
5332.00000000,0.00299401,5332.00000000,1.00000000
5572.00000000,0.00299401,5572.00000000,1.00000000
6282.00000000,0.00299401,6282.00000000,1.00000000
6389.00000000,0.00299401,6389.00000000,1.00000000
6431.00000000,0.00299401,6431.00000000,1.00000000
6754.00000000,0.00299401,6754.00000000,1.00000000
6882.00000000,0.00299401,6882.00000000,1.00000000
7082.00000000,0.00299401,7082.00000000,1.00000000
7223.00000000,0.00299401,7223.00000000,1.00000000
7373.00000000,0.00299401,7373.00000000,1.00000000
7397.00000000,0.00299401,7397.00000000,1.00000000
7820.00000000,0.00299401,7820.00000000,1.00000000
8764.00000000,0.00299401,8764.00000000,1.00000000
8859.00000000,0.00299401,8859.00000000,1.00000000
8987.00000000,0.00299401,8987.00000000,1.00000000
9244.00000000,0.00299401,9244.00000000,1.00000000
9306.00000000,0.00299401,9306.00000000,1.00000000
9732.00000000,0.00299401,9732.00000000,1.00000000
9844.00000000,0.00299401,9844.00000000,1.00000000
10015.00000000,0.00299401,10015.00000000,1.00000000
11556.00000000,0.00299401,11556.00000000,1.00000000
11612.00000000,0.00299401,11612.00000000,1.00000000
11841.00000000,0.00299401,11841.00000000,1.00000000
11942.00000000,0.00299401,11942.00000000,1.00000000
12128.00000000,0.00299401,12128.00000000,1.00000000
12450.00000000,0.00299401,12450.00000000,1.00000000
12805.00000000,0.00299401,12805.00000000,1.00000000
14361.00000000,0.00299401,14361.00000000,1.00000000
14840.00000000,0.00299401,14840.00000000,1.00000000
14993.00000000,0.00299401,14993.00000000,1.00000000
15094.00000000,0.00299401,15094.00000000,1.00000000
15187.00000000,0.00299401,15187.00000000,1.00000000
15708.00000000,0.00299401,15708.00000000,1.00000000
16357.00000000,0.00299401,16357.00000000,1.00000000
17286.00000000,0.00299401,17286.00000000,1.00000000
18826.00000000,0.00299401,18826.00000000,1.00000000
20348.00000000,0.00299401,20348.00000000,1.00000000
20630.00000000,0.00299401,20630.00000000,1.00000000
22744.00000000,0.00299401,22744.00000000,1.00000000
23714.00000000,0.00299401,23714.00000000,1.00000000
24863.00000000,0.00299401,24863.00000000,1.00000000
25654.00000000,0.00299401,25654.00000000,1.00000000
26671.00000000,0.00299401,26671.00000000,1.00000000
28588.00000000,0.00299401,28588.00000000,1.00000000
28693.00000000,0.00299401,28693.00000000,1.00000000
30918.00000000,0.00299401,30918.00000000,1.00000000
32435.00000000,0.00299401,32435.00000000,1.00000000
34125.00000000,0.00299401,34125.00000000,1.00000000
36169.00000000,0.00299401,36169.00000000,1.00000000
38112.00000000,0.00299401,38112.00000000,1.00000000
